"Nama Armada","No. perangkat","No. Reg.","Waktu Mulai","Lin.","Buj.","Alamat","Waktu Berakhir","Lin.","Buj.","Alamat","Waktu Mengemudi (hh:mm:ss)","Jarak Tempuh (km)"
"TNJ","864636060633837","B 9946 TEZ","2026/03/16 20:47:16","-6.130680","106.877413","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/16 20:49:23","-6.130763","106.877448","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:02:06",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/16 20:56:29","-6.130763","106.877448","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/16 21:13:57","-6.146780","106.885693","SPBU 34-14307, Jalan Danau Sunter Selatan, Tanjung Priok, North Jakarta 14350, JK, Indonesia","0:17:28",3
"TNJ","864636060633837","B 9946 TEZ","2026/03/16 21:19:14","-6.146780","106.885693","SPBU 34-14307, Jalan Danau Sunter Selatan, Tanjung Priok, North Jakarta 14350, JK, Indonesia","2026/03/16 21:19:31","-6.146780","106.885693","SPBU 34-14307, Jalan Danau Sunter Selatan, Tanjung Priok, North Jakarta 14350, JK, Indonesia","0:00:17",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/16 21:19:33","-6.146780","106.885693","SPBU 34-14307, Jalan Danau Sunter Selatan, Tanjung Priok, North Jakarta 14350, JK, Indonesia","2026/03/16 22:12:36","-6.172608","106.944970","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:53:03",18
"TNJ","864636060633837","B 9946 TEZ","2026/03/16 22:16:52","-6.172912","106.945052","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/16 22:18:13","-6.172912","106.945052","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:01:21",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/16 22:50:32","-6.172923","106.944933","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/16 23:02:12","-6.171917","106.944700","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:11:40",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/16 23:04:30","-6.171917","106.944700","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/16 23:07:30","-6.172123","106.944538","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:02:59",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 00:11:50","-6.172123","106.944608","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 01:00:51","-6.131313","106.877313","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:49:00",15
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 01:03:35","-6.131313","106.877313","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 01:03:44","-6.131313","106.877313","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:00:08",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 01:03:49","-6.131313","106.877313","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 01:04:15","-6.131313","106.877313","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:00:26",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 02:06:36","-6.131253","106.877380","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 02:07:54","-6.131253","106.877380","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:01:18",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 02:15:31","-6.131253","106.877380","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 02:24:57","-6.130797","106.877440","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:09:26",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 02:43:27","-6.130797","106.877440","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 02:44:58","-6.130797","106.877440","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:01:31",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 02:48:36","-6.130773","106.877352","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 03:40:50","-6.172872","106.944997","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:52:14",17
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 03:55:08","-6.172897","106.944813","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 03:55:16","-6.172897","106.944813","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:00:08",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 03:55:19","-6.172897","106.944813","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 03:57:07","-6.172897","106.944813","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:01:48",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 04:29:50","-6.172937","106.944827","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 04:30:28","-6.172937","106.944827","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:00:38",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 04:30:31","-6.172937","106.944827","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 04:34:05","-6.172807","106.944743","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:03:34",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 04:35:47","-6.172892","106.944597","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 04:38:22","-6.172892","106.944597","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:02:35",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 04:59:54","-6.172948","106.944367","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 05:13:34","-6.171853","106.944653","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:13:40",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 05:46:29","-6.171990","106.944585","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 05:46:36","-6.171990","106.944585","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:00:06",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 05:46:44","-6.171990","106.944585","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 05:49:36","-6.172135","106.944525","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:02:51",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 06:08:52","-6.172135","106.944525","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 06:56:50","-6.130857","106.877382","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:47:58",15
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 17:55:57","-6.130840","106.877418","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 17:56:12","-6.130840","106.877418","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:00:15",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 17:56:17","-6.130892","106.877615","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 18:07:54","-6.130840","106.877418","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:11:36",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 18:13:14","-6.130827","106.877453","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 18:15:44","-6.130800","106.877562","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:02:30",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 20:47:34","-6.130777","106.877430","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/17 21:15:25","-6.146815","106.885712","SPBU 34-14307, Jalan Danau Sunter Selatan, Tanjung Priok, North Jakarta 14350, JK, Indonesia","0:27:51",3
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 21:19:49","-6.146812","106.885725","SPBU 34-14307, Jalan Danau Sunter Selatan, Tanjung Priok, North Jakarta 14350, JK, Indonesia","2026/03/17 21:52:21","-6.172805","106.944957","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:32:32",11
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 21:58:49","-6.172837","106.944963","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 21:58:56","-6.172837","106.944963","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:00:06",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 21:59:42","-6.172927","106.944980","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 22:02:45","-6.172892","106.944892","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:03:02",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 22:55:12","-6.173537","106.946193","SD Negeri Cakung Timur 03 Pagi, 09 Pagi, 08 Petang, Jalan Beringin II, Cakung, East Jakarta 13910, Java, Indonesia","2026/03/17 22:59:00","-6.172092","106.944877","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:03:48",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/17 23:15:51","-6.171990","106.944627","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/17 23:22:24","-6.171990","106.944627","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:06:33",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 00:09:50","-6.171805","106.944168","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 01:02:15","-6.131203","106.877238","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:52:25",15
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 01:04:46","-6.131203","106.877238","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/18 01:05:39","-6.131203","106.877238","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:00:53",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 01:19:33","-6.131275","106.877188","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/18 01:24:54","-6.130755","106.877422","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:05:21",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 02:45:27","-6.130723","106.877337","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/18 02:45:34","-6.130723","106.877337","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:00:07",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 02:45:40","-6.130723","106.877337","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/18 03:41:35","-6.172863","106.945208","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:55:55",16
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 03:51:35","-6.172920","106.945280","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 03:51:54","-6.172920","106.945280","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:00:19",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 03:52:29","-6.172920","106.945280","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 03:53:59","-6.172795","106.944898","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:01:30",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 05:03:35","-6.172700","106.944848","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 05:08:59","-6.172637","106.944872","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:05:24",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 05:14:00","-6.172745","106.944788","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 05:17:53","-6.172822","106.945145","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:03:53",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 05:25:23","-6.172822","106.945145","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 05:31:23","-6.172035","106.944640","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:06:00",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 05:38:28","-6.172095","106.944575","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 05:40:31","-6.171987","106.944710","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:02:03",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 05:54:57","-6.171987","106.944710","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 05:56:52","-6.171977","106.944833","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:01:55",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 06:47:54","-6.171925","106.944653","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 07:24:32","-6.154285","106.883038","RA Al Jabbaar, Jalan Pulo Besar 1, Tanjung Priok, North Jakarta 14350, JK, Indonesia","0:36:37",11
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 17:05:25","-6.154425","106.883045","RA Al Jabbaar, Jalan Pulo Besar 1, Tanjung Priok, North Jakarta 14350, JK, Indonesia","2026/03/18 17:05:32","-6.154425","106.883045","RA Al Jabbaar, Jalan Pulo Besar 1, Tanjung Priok, North Jakarta 14350, JK, Indonesia","0:00:07",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 17:05:36","-6.145268","106.889663","Mall Artha Gading, Jalan Artha Gading Selatan No.1, Kelapa Gading, North Jakarta 14240, JK, Indonesia","2026/03/18 17:33:10","-6.145268","106.889663","Mall Artha Gading, Jalan Artha Gading Selatan No.1, Kelapa Gading, North Jakarta 14240, JK, Indonesia","0:27:34",1
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 17:33:12","-6.145207","106.889577","Mall Artha Gading, Jalan Artha Gading Selatan No.1, Kelapa Gading, North Jakarta 14240, JK, Indonesia","2026/03/18 17:46:38","-6.130832","106.877303","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:13:25",3
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 17:50:13","-6.130832","106.877303","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/18 17:54:17","-6.130797","106.877425","GUDANG G, Papango 1, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:04:03",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 20:30:43","-6.130767","106.877375","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/18 20:39:09","-6.130800","106.877360","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:08:26",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 20:45:48","-6.130800","106.877360","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/18 21:43:31","-6.172780","106.944937","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:57:43",14
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 21:57:01","-6.172972","106.944943","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 22:00:02","-6.172782","106.944977","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:03:01",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 22:04:25","-6.172868","106.945010","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 22:05:56","-6.172865","106.944988","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:01:30",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 22:06:15","-6.172865","106.944988","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 22:10:07","-6.172920","106.945005","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:03:52",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 22:53:18","-6.172915","106.944952","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 23:03:53","-6.172037","106.944733","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:10:34",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/18 23:18:14","-6.172045","106.944398","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/18 23:19:38","-6.172127","106.944540","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:01:24",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 00:14:25","-6.172193","106.944872","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 00:52:41","-6.130932","106.877332","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:38:16",15
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 00:52:59","-6.130932","106.877332","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/19 00:53:30","-6.130775","106.877393","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:00:31",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 01:14:05","-6.130775","106.877393","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/19 01:15:45","-6.130672","106.877378","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:01:39",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 01:37:18","-6.130672","106.877378","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/19 01:44:02","-6.130782","106.877375","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:06:43",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 02:53:42","-6.130743","106.877378","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/19 03:06:52","-6.146737","106.885657","SPBU 34-14307, Jalan Danau Sunter Selatan, Tanjung Priok, North Jakarta 14350, JK, Indonesia","0:13:09",2
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 03:09:12","-6.146723","106.885637","SPBU 34-14307, Jalan Danau Sunter Selatan, Tanjung Priok, North Jakarta 14350, JK, Indonesia","2026/03/19 03:39:36","-6.173283","106.943952","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:30:24",10
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 03:40:37","-6.173283","106.943952","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 03:42:48","-6.172867","106.945600","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:02:11",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 04:01:28","-6.173030","106.945482","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 04:02:08","-6.172987","106.945365","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:00:40",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 05:34:36","-6.172800","106.945353","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 05:37:51","-6.172750","106.945128","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:03:15",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 11:54:57","-6.172930","106.945207","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 12:01:20","-6.172788","106.946657","SD Negeri Cakung Timur 03 Pagi, 09 Pagi, 08 Petang, Jalan Beringin II, Cakung, East Jakarta 13910, Java, Indonesia","0:06:23",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 12:07:01","-6.172747","106.946740","SD Negeri Cakung Timur 03 Pagi, 09 Pagi, 08 Petang, Jalan Beringin II, Cakung, East Jakarta 13910, Java, Indonesia","2026/03/19 12:07:22","-6.172633","106.946800","SD Negeri Cakung Timur 03 Pagi, 09 Pagi, 08 Petang, Jalan Beringin II, Cakung, East Jakarta 13910, Java, Indonesia","0:00:21",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 12:43:03","-6.172620","106.946798","SD Negeri Cakung Timur 03 Pagi, 09 Pagi, 08 Petang, Jalan Beringin II, Cakung, East Jakarta 13910, Java, Indonesia","2026/03/19 12:49:24","-6.172242","106.946603","SD Negeri Cakung Timur 03 Pagi, 09 Pagi, 08 Petang, Jalan Beringin II, Cakung, East Jakarta 13910, Java, Indonesia","0:06:21",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 13:02:32","-6.172295","106.946573","SD Negeri Cakung Timur 03 Pagi, 09 Pagi, 08 Petang, Jalan Beringin II, Cakung, East Jakarta 13910, Java, Indonesia","2026/03/19 13:08:09","-6.171750","106.944588","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:05:37",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 14:01:20","-6.171882","106.944680","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 14:02:26","-6.171882","106.944680","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:01:06",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 14:20:33","-6.171783","106.944227","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 14:40:48","-6.182962","106.914805","SPBU Pertamina COCO 31.139.02, Jalan Bekasi Raya 21, Cakung, East Jakarta 13920, JK, Indonesia","0:20:15",4
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 14:43:05","-6.182962","106.914805","SPBU Pertamina COCO 31.139.02, Jalan Bekasi Raya 21, Cakung, East Jakarta 13920, JK, Indonesia","2026/03/19 15:02:34","-6.154232","106.882775","RA Al Jabbaar, Jalan Pulo Besar 1, Tanjung Priok, North Jakarta 14350, JK, Indonesia","0:19:29",6
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 18:05:27","-6.154298","106.882847","RA Al Jabbaar, Jalan Pulo Besar 1, Tanjung Priok, North Jakarta 14350, JK, Indonesia","2026/03/19 18:23:00","-6.130725","106.877417","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","0:17:33",4
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 19:38:28","-6.130725","106.877417","GUDANG F, Jalan Papango II E, Tanjung Priok, North Jakarta 14340, JK, Indonesia","2026/03/19 20:22:01","-6.172720","106.944980","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:43:33",16
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 20:28:59","-6.172807","106.944977","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 20:34:44","-6.172807","106.944977","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:05:45",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 21:00:09","-6.172868","106.944910","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 21:00:15","-6.172868","106.944910","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","0:00:06",0
"TNJ","864636060633837","B 9946 TEZ","2026/03/19 21:01:26","-6.172868","106.944910","SPBU 34-13906, Jalan Syech Nawawi Al Bantani, Cakung, East Jakarta 13910, JK, Indonesia","2026/03/19 21:59:15","-6.154325","106.882860","RA Al Jabbaar, Jalan Pulo Besar 1, Tanjung Priok, North Jakarta 14350, JK, Indonesia","0:57:49",11
